benchmarkPthreads-Size-600-cores-1
1080555,948291,973334,907672,
benchmarkPthreads-Size-600-cores-2
410542,456129,403695,413585,
benchmarkPthreads-Size-600-cores-4
237542,208560,229624,227143,
benchmarkPthreads-Size-600-cores-8
228533,226911,263047,208996,
benchmarkPthreads-Size-800-cores-1
2202851,2134149,2482539,2382136,
benchmarkPthreads-Size-800-cores-2
1121193,1258686,1098758,1107028,
benchmarkPthreads-Size-800-cores-4
555653,649360,657350,573427,
benchmarkPthreads-Size-800-cores-8
643315,540094,555306,621990,
benchmarkPthreads-Size-1000-cores-1
4519539,4489435,4447911,4484774,
benchmarkPthreads-Size-1000-cores-2
2359966,2371628,2361668,2382139,
benchmarkPthreads-Size-1000-cores-4
1190030,1185935,1179553,1212807,
benchmarkPthreads-Size-1000-cores-8
1171590,1164939,1167135,1248750,
benchmarkPthreads-Size-2000-cores-1
39452102,38934394,39271337,39974659,
benchmarkPthreads-Size-2000-cores-2
19977830,20160609,19845812,20558048,
benchmarkPthreads-Size-2000-cores-4
10418093,10476378,10175365,10381133,
benchmarkPthreads-Size-2000-cores-8
10259739,10468282,10767195,10678923,
benchmarkPthreads-Size-4000-cores-1
469115280,515569206,468898506,469553479,
benchmarkPthreads-Size-4000-cores-2
222050710,222771613,223944519,230246341,
benchmarkPthreads-Size-4000-cores-4
137259629,138087716,135690543,137050932,
benchmarkPthreads-Size-4000-cores-8
149279575,150325316,148999674,148041563,
benchmarkPthreads-Size-6000-cores-1
1991639885,2090407915,2061927995,1980308861,
benchmarkPthreads-Size-6000-cores-2
1022362899,1071185819,991180759,1015804311,
benchmarkPthreads-Size-6000-cores-4
627800527,614506810,618918949,624438498,
benchmarkPthreads-Size-6000-cores-8
642867476,664101660,652002923,669675487,
