benchmarkTransposeDynamic-Size-600-cores-1
715280,749139,748525,740254,
benchmarkTransposeDynamic-Size-600-cores-2
379008,334630,343988,334972,
benchmarkTransposeDynamic-Size-600-cores-4
170685,171349,171331,171126,
benchmarkTransposeDynamic-Size-600-cores-8
163934,159552,151990,155366,
benchmarkTransposeDynamic-Size-800-cores-1
1615015,1589582,1587431,1660517,
benchmarkTransposeDynamic-Size-800-cores-2
830151,826980,833702,828012,
benchmarkTransposeDynamic-Size-800-cores-4
437333,456609,423243,476041,
benchmarkTransposeDynamic-Size-800-cores-8
462630,399104,387687,393259,
benchmarkTransposeDynamic-Size-1000-cores-1
3200716,3135796,3181912,3248683,
benchmarkTransposeDynamic-Size-1000-cores-2
1621257,1612618,1650644,1620441,
benchmarkTransposeDynamic-Size-1000-cores-4
828580,831847,856790,830706,
benchmarkTransposeDynamic-Size-1000-cores-8
777691,772635,807560,779132,
benchmarkTransposeDynamic-Size-2000-cores-1
25209411,25211273,25400251,25721236,
benchmarkTransposeDynamic-Size-2000-cores-2
13041383,12966844,13078610,13165213,
benchmarkTransposeDynamic-Size-2000-cores-4
6853585,6800705,6852503,6769680,
benchmarkTransposeDynamic-Size-2000-cores-8
6642966,6653007,6576026,6617381,
benchmarkTransposeDynamic-Size-4000-cores-1
202624138,204089844,203438071,203714733,
benchmarkTransposeDynamic-Size-4000-cores-2
105617480,105551957,105456136,105573519,
benchmarkTransposeDynamic-Size-4000-cores-4
55533450,55196011,55349006,54807656,
benchmarkTransposeDynamic-Size-4000-cores-8
54532996,54642009,54577812,55233708,
benchmarkTransposeDynamic-Size-6000-cores-1
682418333,682514332,669916169,673235689,
benchmarkTransposeDynamic-Size-6000-cores-2
355286921,355425886,355408151,355240918,
benchmarkTransposeDynamic-Size-6000-cores-4
188557985,187702747,187769893,187921948,
benchmarkTransposeDynamic-Size-6000-cores-8
185825013,186119200,185575601,186099451,
