benchmarkTranspose-Size-600-cores-1
671841,683238,721459,703776,
benchmarkTranspose-Size-600-cores-2
389988,383857,408961,335473,
benchmarkTranspose-Size-600-cores-4
169013,168052,167602,165343,
benchmarkTranspose-Size-600-cores-8
143011,153210,156578,162263,
benchmarkTranspose-Size-800-cores-1
1544486,1542566,1520239,1577995,
benchmarkTranspose-Size-800-cores-2
797746,787007,784959,785104,
benchmarkTranspose-Size-800-cores-4
399140,402906,403809,427750,
benchmarkTranspose-Size-800-cores-8
397333,379875,398586,389749,
benchmarkTranspose-Size-1000-cores-1
3032620,3035172,3084189,3026190,
benchmarkTranspose-Size-1000-cores-2
1655551,1596251,1578272,1608404,
benchmarkTranspose-Size-1000-cores-4
828398,805102,800833,805683,
benchmarkTranspose-Size-1000-cores-8
803368,1023049,810280,782388,
benchmarkTranspose-Size-2000-cores-1
23888335,24160549,23825275,24153799,
benchmarkTranspose-Size-2000-cores-2
12729574,12715666,12729115,12635804,
benchmarkTranspose-Size-2000-cores-4
6510581,6619148,6474960,6482568,
benchmarkTranspose-Size-2000-cores-8
6529361,6476045,6539343,6478019,
benchmarkTranspose-Size-4000-cores-1
194662656,195634088,195317117,195019760,
benchmarkTranspose-Size-4000-cores-2
102009327,101503933,101651832,101660364,
benchmarkTranspose-Size-4000-cores-4
52427296,52625249,52122718,52036702,
benchmarkTranspose-Size-4000-cores-8
51970227,52009066,52012475,52487924,
benchmarkTranspose-Size-6000-cores-1
667199861,660723494,658674929,662758137,
benchmarkTranspose-Size-6000-cores-2
349374460,345656951,350645385,348781276,
benchmarkTranspose-Size-6000-cores-4
177559035,177666104,180771094,180331083,
benchmarkTranspose-Size-6000-cores-8
181175173,182357657,180895508,180816758,
