benchmarkConventional-Size-600-cores-1
712323,683311,663303,689462,
benchmarkConventional-Size-600-cores-2
344881,353166,351046,347827,
benchmarkConventional-Size-600-cores-4
179356,178829,175542,176657,
benchmarkConventional-Size-600-cores-8
165300,168587,190372,167239,
benchmarkConventional-Size-800-cores-1
1750044,1760369,1778493,1751767,
benchmarkConventional-Size-800-cores-2
886004,867949,895664,873790,
benchmarkConventional-Size-800-cores-4
443461,429685,429069,427928,
benchmarkConventional-Size-800-cores-8
416095,413617,418512,415410,
benchmarkConventional-Size-1000-cores-1
3888406,3871964,3856538,3812732,
benchmarkConventional-Size-1000-cores-2
2037749,2016621,2033608,2013869,
benchmarkConventional-Size-1000-cores-4
1000360,1029512,1018683,998984,
benchmarkConventional-Size-1000-cores-8
971406,961121,992281,980073,
benchmarkConventional-Size-2000-cores-1
34526995,34574954,34620728,34459141,
benchmarkConventional-Size-2000-cores-2
16876779,17574817,17111524,18460981,
benchmarkConventional-Size-2000-cores-4
9784859,9811308,10031340,10053022,
benchmarkConventional-Size-2000-cores-8
10210228,10229655,10139473,10291721,
benchmarkConventional-Size-4000-cores-1
348033625,356160155,390938398,380634775,
benchmarkConventional-Size-4000-cores-2
187739591,162575359,188058378,165092622,
benchmarkConventional-Size-4000-cores-4
119298665,111578509,116513498,115212261,
benchmarkConventional-Size-4000-cores-8
132712617,129962374,125816361,133999559,
benchmarkConventional-Size-6000-cores-1
2113531068,2910316462,1699352246,1756303138,
benchmarkConventional-Size-6000-cores-2
886681859,981612447,900025804,894378178,
benchmarkConventional-Size-6000-cores-4
551106301,526956404,521719106,554314559,
benchmarkConventional-Size-6000-cores-8
569455849,624980069,577405210,591670955,
